"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","AreaType","AreaCode","LngtCode","LngtClass","Sex","Maturity","PlusGr","Age","CANoAtLngt","IndWgt","FishID","GenSamp","StomSamp","AgeSource","AgePrepMet","OtGrading","ParSamp","MaturityScale","DateofCalculation","Valid_Aphia","LngtClassCm"
"30809","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG36A",102,2024,"W",127146,13,"VIIg",".",280,"F",NA,NA,3,1,180,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,28
"30810","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG36A",102,2024,"W",127146,13,"VIIg",".",290,"F",NA,NA,4,1,210,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,29
"30811","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG36A",102,2024,"W",127146,13,"VIIg",".",300,"F",NA,NA,4,1,232,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,30
"30812","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG36A",102,2024,"W",127146,13,"VIIg",".",300,"F",NA,NA,5,1,190,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,30
"30813","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG36A",102,2024,"W",127146,13,"VIIg",".",310,"F",NA,NA,5,1,244,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,31
"30814","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG36A",102,2024,"W",127146,13,"VIIg",".",320,"F",NA,NA,6,1,250,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,32
"30815","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG36A",102,2024,"W",127146,13,"VIIg",".",330,"F",NA,NA,6,1,296,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,33
"30816","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG129",141,2024,"W",127146,13,"VIIj",".",170,"M",NA,NA,2,1,38,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"30817","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG129",141,2024,"W",127146,13,"VIIj",".",200,"M",NA,NA,3,1,54,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30818","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG129",141,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,4,1,64,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30819","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG129",141,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,3,1,70,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30820","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG129",141,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,3,1,76,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30821","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG129",141,2024,"W",127146,13,"VIIj",".",230,"M",NA,NA,4,1,80,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30822","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",120,"M",NA,NA,1,1,14,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,12
"30823","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",160,"M",NA,NA,2,1,28,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"30824","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",170,"M",NA,NA,3,1,34,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"30825","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",180,"M",NA,NA,3,1,38,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"30826","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",180,"M",NA,NA,3,1,40,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"30827","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",190,"M",NA,NA,3,2,42,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30828","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",190,"F",NA,NA,3,1,48,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30829","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",200,"M",NA,NA,4,1,54,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30830","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",200,"M",NA,NA,4,1,56,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30831","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",200,"F",NA,NA,4,1,50,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30832","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",210,"M",NA,NA,4,1,58,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30833","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",210,"M",NA,NA,4,1,66,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30834","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,3,1,60,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30835","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",220,"M",NA,NA,4,1,64,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30836","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",220,"M",NA,NA,5,1,72,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30837","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,3,1,72,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30838","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,4,1,60,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30839","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",230,"F",NA,NA,3,1,76,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30840","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",230,"F",NA,NA,3,1,78,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30841","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",250,"M",NA,NA,5,1,98,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30842","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",250,"M",NA,NA,6,1,102,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30843","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",250,"F",NA,NA,4,1,108,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30844","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",250,"F",NA,NA,5,1,94,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30845","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",260,"F",NA,NA,4,1,96,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30846","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",260,"F",NA,NA,4,1,104,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30847","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG65",139,2024,"W",127146,13,"VIIj",".",390,"F",NA,NA,8,1,394,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,39
"30848","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",220,"F",NA,NA,2,1,58,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30849","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",220,"F",NA,NA,2,1,82,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30850","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",230,"F",NA,NA,3,1,98,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30851","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",240,"M",NA,NA,5,1,108,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30852","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",250,"F",NA,NA,4,1,120,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30853","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",260,"M",NA,NA,5,1,145,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30854","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",260,"F",NA,NA,3,1,137,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30855","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",270,"M",NA,NA,8,1,136,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"30856","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",280,"F",NA,NA,4,1,190,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,28
"30857","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",280,"F",NA,NA,5,1,156,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,28
"30858","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",290,"F",NA,NA,4,1,187,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,29
"30859","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",290,"F",NA,NA,4,1,216,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,29
"30860","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",300,"F",NA,NA,5,2,208,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,30
"30861","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",310,"F",NA,NA,5,1,224,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,31
"30862","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",320,"F",NA,NA,5,1,238,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,32
"30863","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",390,"F",NA,NA,8,1,456,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,39
"30864","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","VMS1",115,2024,"W",127146,13,"VIIg",".",410,"F",NA,NA,10,1,490,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,41
"30865","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG169",113,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,2,1,80,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30866","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG169",113,2024,"W",127146,13,"VIIj",".",260,"F",NA,NA,4,1,120,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30867","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG169",113,2024,"W",127146,13,"VIIj",".",260,"F",NA,NA,4,1,126,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,26
"30868","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG169",113,2024,"W",127146,13,"VIIj",".",300,"F",NA,NA,5,1,174,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,30
"30869","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",180,"F",NA,NA,2,1,50,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"30870","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",200,"F",NA,NA,2,1,60,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30871","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,3,1,75,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30872","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",220,"M",NA,NA,3,1,77,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30873","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",220,"M",NA,NA,4,1,70,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30874","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,3,1,75,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30875","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,3,1,81,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30876","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",230,"M",NA,NA,3,1,97,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30877","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",230,"M",NA,NA,4,1,88,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30878","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",230,"F",NA,NA,3,1,83,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30879","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",240,"M",NA,NA,4,1,84,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30880","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",240,"M",NA,NA,4,1,102,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30881","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",240,"F",NA,NA,3,1,102,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30882","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",240,"F",NA,NA,4,1,100,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30883","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",250,"F",NA,NA,4,1,96,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30884","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",270,"F",NA,NA,5,1,130,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"30885","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",300,"F",NA,NA,5,1,194,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,30
"30886","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG131",111,2024,"W",127146,13,"VIIj",".",320,"F",NA,NA,5,1,207,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,32
"30887","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",150,"M",NA,NA,3,1,42,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,15
"30888","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",160,"M",NA,NA,3,1,32,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,16
"30889","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",170,"M",NA,NA,2,1,28,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"30890","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",170,"F",NA,NA,2,1,32,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,17
"30891","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",180,"M",NA,NA,3,1,34,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,18
"30892","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",190,"M",NA,NA,3,1,36,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30893","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",190,"F",NA,NA,2,1,48,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30894","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",200,"M",NA,NA,NA,1,46,NA,NA,NA,NA,NA,NA,NA,NA,20250321,127146,20
"30895","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",200,"F",NA,NA,4,1,52,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30896","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",210,"F",NA,NA,4,1,62,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30897","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",220,"F",NA,NA,4,1,64,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30898","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",230,"F",NA,NA,4,1,68,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30899","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",240,"F",NA,NA,4,1,82,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,24
"30900","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",280,"F",NA,NA,6,1,142,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,28
"30901","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",290,"F",NA,NA,6,1,132,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,29
"30902","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",320,"F",NA,NA,5,1,310,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,32
"30903","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",450,"F",NA,NA,14,1,682,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,45
"30904","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","CC506",138,2024,"W",127146,13,"VIIj",".",500,"F",NA,NA,17,1,1048,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,50
"30905","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",190,"M",NA,NA,2,1,53,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30906","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",200,"M",NA,NA,2,1,63,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30907","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",200,"M",NA,NA,3,1,56,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30908","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",200,"F",NA,NA,2,1,55,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30909","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",210,"F",NA,NA,2,1,62,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,21
"30910","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",220,"F",NA,NA,2,1,72,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30911","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",220,"F",NA,NA,2,1,74,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30912","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",230,"F",NA,NA,2,1,86,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30913","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",250,"M",NA,NA,4,1,116,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
"30914","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",270,"F",NA,NA,3,1,158,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,27
"30915","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",280,"M",NA,NA,9,1,165,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,28
"30916","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",320,"F",NA,NA,5,1,243,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,32
"30917","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",350,"F",NA,NA,6,1,319,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,35
"30918","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG35",118,2024,"W",127146,13,"VIIg",".",460,"F",NA,NA,17,1,786,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,46
"30919","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB30",94,2024,"W",127146,13,"VIIg",".",200,"M",NA,NA,4,1,64,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30920","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB30",94,2024,"W",127146,13,"VIIg",".",200,"M",NA,NA,4,1,66,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30921","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB30",94,2024,"W",127146,13,"VIIg",".",210,"M",NA,NA,NA,1,76,NA,NA,NA,NA,NA,NA,NA,NA,20250321,127146,21
"30922","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",110,"M",NA,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,20250321,127146,11
"30923","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",130,"F",NA,NA,1,1,16,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,13
"30924","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",190,"M",NA,NA,2,1,48,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,19
"30925","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",200,"M",NA,NA,3,1,50,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,20
"30926","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",220,"F",NA,NA,3,1,66,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30927","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",220,"F",NA,NA,3,1,74,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,22
"30928","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",230,"M",NA,NA,4,1,72,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30929","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",230,"F",NA,NA,4,1,70,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,23
"30930","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","21",51,2024,"W",127146,13,"VIIb",".",250,"F",NA,NA,4,1,96,NA,NA,NA,"otolith",NA,NA,NA,NA,20250321,127146,25
